"Date","Product","Category","Quantity","Price"
2021-09-15,"Smartphone","Electronics",5,754
2021-09-16,"Smartphone","Electronics",1,322
2021-09-17,"Smartphone","Electronics",9,335
2021-09-18,"Smartphone","Electronics",7,841
2021-09-19,"Smartphone","Electronics",2,202
2021-09-20,"Smartphone","Electronics",4,58
2021-09-21,"Smartphone","Electronics",7,904
2021-09-22,"Smartphone","Electronics",10,927
2021-09-23,"Smartphone","Electronics",3,865
2021-09-24,"Smartphone","Electronics",7,903
2021-09-25,"Smartphone","Electronics",5,974
2021-09-26,"Smartphone","Electronics",8,706
2021-09-27,"Smartphone","Electronics",6,967
2021-09-28,"Smartphone","Electronics",5,644
2021-09-29,"Smartphone","Electronics",5,300
2021-09-30,"Smartphone","Electronics",2,113
2021-10-01,"Smartphone","Electronics",9,880
2021-10-02,"Smartphone","Electronics",3,327
2021-10-03,"Smartphone","Electronics",3,964
2021-10-04,"Smartphone","Electronics",9,231
2021-10-05,"Smartphone","Electronics",7,942
2021-10-06,"Smartphone","Electronics",10,520
2021-10-07,"Smartphone","Electronics",1,319
2021-10-08,"Smartphone","Electronics",2,126
2021-10-09,"Smartphone","Electronics",4,866
2021-10-10,"Smartphone","Electronics",1,797
2021-10-11,"Smartphone","Electronics",10,564
2021-10-12,"Smartphone","Electronics",8,58
2021-10-13,"Smartphone","Electronics",8,654
2021-10-14,"Smartphone","Electronics",6,277
2021-10-15,"Smartphone","Electronics",6,99
2021-10-16,"Smartphone","Electronics",3,421
2021-10-17,"Smartphone","Electronics",10,587
2021-10-18,"Smartphone","Electronics",1,669
2021-10-19,"Smartphone","Electronics",10,84
2021-10-20,"Smartphone","Electronics",7,441
2021-10-21,"Smartphone","Electronics",9,157
2021-10-22,"Smartphone","Electronics",8,814
2021-10-23,"Smartphone","Electronics",2,983
2021-10-24,"Smartphone","Electronics",4,955
2021-10-25,"Smartphone","Electronics",4,108
2021-10-26,"Smartphone","Electronics",8,386
2021-10-27,"Smartphone","Electronics",1,270
2021-10-28,"Smartphone","Electronics",10,398
2021-10-29,"Smartphone","Electronics",5,419
2021-10-30,"Smartphone","Electronics",1,642
2021-10-31,"Smartphone","Electronics",1,806
2021-11-01,"Smartphone","Electronics",10,779
2021-11-02,"Smartphone","Electronics",4,600
2021-11-03,"Smartphone","Electronics",9,899
2021-11-04,"Smartphone","Electronics",6,168
2021-11-05,"Smartphone","Electronics",3,840
2021-11-06,"Smartphone","Electronics",9,212
2021-11-07,"Smartphone","Electronics",8,575
2021-11-08,"Smartphone","Electronics",7,911
2021-11-09,"Smartphone","Electronics",9,694
2021-11-10,"Smartphone","Electronics",8,148
2021-11-11,"Smartphone","Electronics",3,105
2021-11-12,"Smartphone","Electronics",4,225
2021-11-13,"Smartphone","Electronics",3,798
2021-11-14,"Smartphone","Electronics",7,733
2021-11-15,"Smartphone","Electronics",1,78
2021-11-16,"Smartphone","Electronics",8,814
2021-11-17,"Smartphone","Electronics",5,310
2021-11-18,"Smartphone","Electronics",6,876
2021-11-19,"Smartphone","Electronics",4,210
2021-11-20,"Smartphone","Electronics",8,491
2021-11-21,"Smartphone","Electronics",9,321
2021-11-22,"Smartphone","Electronics",8,370
2021-11-23,"Smartphone","Electronics",3,637
2021-11-24,"Smartphone","Electronics",3,781
2021-11-25,"Smartphone","Electronics",10,846
2021-11-26,"Smartphone","Electronics",9,611
2021-11-27,"Smartphone","Electronics",7,776
2021-11-28,"Smartphone","Electronics",7,580
2021-11-29,"Smartphone","Electronics",1,737
2021-11-30,"Smartphone","Electronics",4,556
2021-12-01,"Smartphone","Electronics",3,657
2021-12-02,"Smartphone","Electronics",3,136
2021-12-03,"Smartphone","Electronics",2,393
2021-12-04,"Smartphone","Electronics",6,389
2021-12-05,"Smartphone","Electronics",5,413
2021-12-06,"Smartphone","Electronics",9,803
2021-12-07,"Smartphone","Electronics",2,862
2021-12-08,"Smartphone","Electronics",1,434
2021-12-09,"Smartphone","Electronics",4,719
2021-12-10,"Smartphone","Electronics",2,506
2021-12-11,"Smartphone","Electronics",5,62
2021-12-12,"Smartphone","Electronics",3,186
2021-12-13,"Smartphone","Electronics",10,692
2021-12-14,"Smartphone","Electronics",8,772
2021-12-15,"Smartphone","Electronics",9,572
2021-12-16,"Smartphone","Electronics",7,317
2021-12-17,"Smartphone","Electronics",10,315
2021-12-18,"Smartphone","Electronics",7,416
2021-12-19,"Smartphone","Electronics",10,396
2021-12-20,"Smartphone","Electronics",5,138
2021-12-21,"Smartphone","Electronics",9,955
2021-12-22,"Smartphone","Electronics",7,379
2021-12-23,"Smartphone","Electronics",6,480
2021-12-24,"Smartphone","Electronics",4,199
2021-12-25,"Smartphone","Electronics",8,852
2021-12-26,"Smartphone","Electronics",10,625
2021-12-27,"Smartphone","Electronics",8,293
2021-12-28,"Smartphone","Electronics",5,910
2021-12-29,"Smartphone","Electronics",10,749
2021-12-30,"Smartphone","Electronics",3,761
2021-12-31,"Smartphone","Electronics",4,580
2021-01-01,"Tablet","Electronics",1,196
2021-01-02,"Tablet","Electronics",7,710
2021-01-03,"Tablet","Electronics",8,785
2021-01-04,"Tablet","Electronics",10,186
2021-01-05,"Tablet","Electronics",6,603
2021-01-06,"Tablet","Electronics",4,839
2021-01-07,"Tablet","Electronics",4,510
2021-01-08,"Tablet","Electronics",3,878
2021-01-09,"Tablet","Electronics",1,212
2021-01-10,"Tablet","Electronics",10,715
2021-01-11,"Tablet","Electronics",5,409
2021-01-12,"Tablet","Electronics",3,101
2021-01-13,"Tablet","Electronics",1,614
2021-01-14,"Tablet","Electronics",1,518
2021-01-15,"Tablet","Electronics",8,666
2021-01-16,"Tablet","Electronics",1,938
2021-01-17,"Tablet","Electronics",2,535
2021-01-18,"Tablet","Electronics",3,165
2021-01-19,"Tablet","Electronics",5,682
2021-01-20,"Tablet","Electronics",7,367
2021-01-21,"Tablet","Electronics",6,390
2021-01-22,"Tablet","Electronics",1,640
2021-01-23,"Tablet","Electronics",8,185
2021-01-24,"Tablet","Electronics",3,500
2021-01-25,"Tablet","Electronics",2,523
2021-01-26,"Tablet","Electronics",10,194
2021-01-27,"Tablet","Electronics",10,706
2021-01-28,"Tablet","Electronics",7,497
2021-01-29,"Tablet","Electronics",2,103
2021-01-30,"Tablet","Electronics",9,635
2021-01-31,"Tablet","Electronics",1,210
2021-02-01,"Tablet","Electronics",2,256
2021-02-02,"Tablet","Electronics",7,497
2021-02-03,"Tablet","Electronics",8,276
2021-02-04,"Tablet","Electronics",3,490
2021-02-05,"Tablet","Electronics",2,734
2021-02-06,"Tablet","Electronics",1,938
2021-02-07,"Tablet","Electronics",6,75
2021-02-08,"Tablet","Electronics",3,961
2021-02-09,"Tablet","Electronics",10,428
2021-02-10,"Tablet","Electronics",5,889
2021-02-11,"Tablet","Electronics",6,994
2021-02-12,"Tablet","Electronics",1,561
2021-02-13,"Tablet","Electronics",3,506
2021-02-14,"Tablet","Electronics",6,837
2021-02-15,"Tablet","Electronics",10,287
2021-02-16,"Tablet","Electronics",8,422
2021-02-17,"Tablet","Electronics",7,814
2021-02-18,"Tablet","Electronics",6,403
2021-02-19,"Tablet","Electronics",9,717
2021-02-20,"Tablet","Electronics",3,97
2021-02-21,"Tablet","Electronics",2,398
2021-02-22,"Tablet","Electronics",6,348
2021-02-23,"Tablet","Electronics",2,320
2021-02-24,"Tablet","Electronics",9,786
2021-02-25,"Tablet","Electronics",9,332
2021-02-26,"Tablet","Electronics",5,431
2021-02-27,"Tablet","Electronics",1,809
2021-02-28,"Tablet","Electronics",4,418
2021-03-01,"Tablet","Electronics",4,107
2021-03-02,"Tablet","Electronics",6,713
2021-03-03,"Tablet","Electronics",2,772
2021-03-04,"Tablet","Electronics",3,819
2021-03-05,"Tablet","Electronics",2,79
2021-03-06,"Tablet","Electronics",1,204
2021-03-07,"Tablet","Electronics",8,399
2021-03-08,"Tablet","Electronics",2,918
2021-03-09,"Tablet","Electronics",8,559
2021-03-10,"Tablet","Electronics",7,161
2021-03-11,"Tablet","Electronics",5,149
2021-03-12,"Tablet","Electronics",4,601
2021-03-13,"Tablet","Electronics",6,717
2021-03-14,"Tablet","Electronics",7,808
2021-03-15,"Tablet","Electronics",8,662
2021-03-16,"Tablet","Electronics",1,665
2021-03-17,"Tablet","Electronics",8,763
2021-03-18,"Tablet","Electronics",3,530
2021-03-19,"Tablet","Electronics",8,456
2021-03-20,"Tablet","Electronics",4,557
2021-03-21,"Tablet","Electronics",2,940
2021-03-22,"Tablet","Electronics",5,119
2021-03-23,"Tablet","Electronics",10,325
2021-03-24,"Tablet","Electronics",10,869
2021-03-25,"Tablet","Electronics",3,989
2021-03-26,"Tablet","Electronics",6,787
2021-03-27,"Tablet","Electronics",7,131
2021-03-28,"Tablet","Electronics",8,959
2021-03-29,"Tablet","Electronics",5,545
2021-03-30,"Tablet","Electronics",6,451
2021-03-31,"Tablet","Electronics",6,866
2021-04-01,"Tablet","Electronics",7,543
2021-04-02,"Tablet","Electronics",7,535
2021-04-03,"Tablet","Electronics",5,598
2021-04-04,"Tablet","Electronics",1,927
2021-04-05,"Tablet","Electronics",3,219
2021-04-06,"Tablet","Electronics",8,237
2021-04-07,"Tablet","Electronics",2,685
2021-04-08,"Tablet","Electronics",2,978
2021-04-09,"Tablet","Electronics",7,525
2021-04-10,"Tablet","Electronics",10,209
2021-04-11,"Tablet","Electronics",6,331
2021-04-12,"Tablet","Electronics",5,643
2021-04-13,"Tablet","Electronics",4,158
2021-04-14,"Tablet","Electronics",5,842
2021-04-15,"Tablet","Electronics",6,59
2021-04-16,"Tablet","Electronics",1,889
2021-04-17,"Tablet","Electronics",1,706
2021-04-18,"Tablet","Electronics",8,645
2021-04-19,"Tablet","Electronics",4,452
2021-04-20,"Tablet","Electronics",10,560
2021-04-21,"Tablet","Electronics",9,294
2021-04-22,"Tablet","Electronics",3,463
2021-04-23,"Tablet","Electronics",8,837
2021-04-24,"Tablet","Electronics",5,475
2021-04-25,"Tablet","Electronics",3,417
2021-04-26,"Tablet","Electronics",3,913
2021-04-27,"Tablet","Electronics",5,360
2021-04-28,"Tablet","Electronics",9,935
2021-04-29,"Tablet","Electronics",2,521
2021-04-30,"Tablet","Electronics",4,784
2021-05-01,"Tablet","Electronics",2,994
2021-05-02,"Tablet","Electronics",1,636
2021-05-03,"Tablet","Electronics",6,186
2021-05-04,"Tablet","Electronics",6,82
2021-05-05,"Tablet","Electronics",7,642
2021-05-06,"Tablet","Electronics",7,675
2021-05-07,"Tablet","Electronics",6,80
2021-05-08,"Tablet","Electronics",4,668
2021-05-09,"Tablet","Electronics",10,671
2021-05-10,"Tablet","Electronics",1,393
2021-05-11,"Tablet","Electronics",9,902
2021-05-12,"Tablet","Electronics",10,665
2021-05-13,"Tablet","Electronics",3,102
2021-05-14,"Tablet","Electronics",10,132
2021-05-15,"Tablet","Electronics",9,733
2021-05-16,"Tablet","Electronics",6,609
2021-05-17,"Tablet","Electronics",8,731
2021-05-18,"Tablet","Electronics",3,475
2021-05-19,"Tablet","Electronics",7,694
2021-05-20,"Tablet","Electronics",10,853
2021-05-21,"Tablet","Electronics",7,542
2021-05-22,"Tablet","Electronics",8,433
2021-05-23,"Tablet","Electronics",7,377
2021-05-24,"Tablet","Electronics",5,849
2021-05-25,"Tablet","Electronics",5,832
2021-05-26,"Tablet","Electronics",9,151
2021-05-27,"Tablet","Electronics",10,329
2021-05-28,"Tablet","Electronics",4,274
2021-05-29,"Tablet","Electronics",2,490
2021-05-30,"Tablet","Electronics",8,242
2021-05-31,"Tablet","Electronics",5,308
2021-06-01,"Tablet","Electronics",5,130
2021-06-02,"Tablet","Electronics",7,465
2021-06-03,"Tablet","Electronics",10,619
2021-06-04,"Tablet","Electronics",2,639
2021-06-05,"Tablet","Electronics",2,608
2021-06-06,"Tablet","Electronics",7,884
2021-06-07,"Tablet","Electronics",1,342
2021-06-08,"Tablet","Electronics",10,806
2021-06-09,"Tablet","Electronics",6,394
2021-06-10,"Tablet","Electronics",9,66
2021-06-11,"Tablet","Electronics",1,335
2021-06-12,"Tablet","Electronics",1,775
2021-06-13,"Tablet","Electronics",6,638
2021-06-14,"Tablet","Electronics",3,284
2021-06-15,"Tablet","Electronics",1,740
2021-06-16,"Tablet","Electronics",3,234
2021-06-17,"Tablet","Electronics",5,394
2021-06-18,"Tablet","Electronics",7,570
2021-06-19,"Tablet","Electronics",5,577
2021-06-20,"Tablet","Electronics",8,711
2021-06-21,"Tablet","Electronics",5,223
2021-06-22,"Tablet","Electronics",3,412
2021-06-23,"Tablet","Electronics",7,63
2021-06-24,"Tablet","Electronics",1,824
2021-06-25,"Tablet","Electronics",8,98
2021-06-26,"Tablet","Electronics",8,823
2021-06-27,"Tablet","Electronics",6,107
2021-06-28,"Tablet","Electronics",2,437
2021-06-29,"Tablet","Electronics",1,112
2021-06-30,"Tablet","Electronics",4,231
2021-07-01,"Tablet","Electronics",5,462
2021-07-02,"Tablet","Electronics",5,776
2021-07-03,"Tablet","Electronics",1,364
2021-07-04,"Tablet","Electronics",1,683
2021-07-05,"Tablet","Electronics",1,561
2021-07-06,"Tablet","Electronics",7,765
2021-07-07,"Tablet","Electronics",10,880
2021-07-08,"Tablet","Electronics",9,311
2021-07-09,"Tablet","Electronics",9,647
2021-07-10,"Tablet","Electronics",3,912
2021-07-11,"Tablet","Electronics",2,767
2021-07-12,"Tablet","Electronics",10,73
2021-07-13,"Tablet","Electronics",3,420
2021-07-14,"Tablet","Electronics",1,214
2021-07-15,"Tablet","Electronics",5,698
2021-07-16,"Tablet","Electronics",10,485
2021-07-17,"Tablet","Electronics",1,285
2021-07-18,"Tablet","Electronics",7,81
2021-07-19,"Tablet","Electronics",8,887
2021-07-20,"Tablet","Electronics",4,590
2021-07-21,"Tablet","Electronics",5,573
2021-07-22,"Tablet","Electronics",9,70
2021-07-23,"Tablet","Electronics",4,554
2021-07-24,"Tablet","Electronics",3,155
2021-07-25,"Tablet","Electronics",7,62
2021-07-26,"Tablet","Electronics",3,322
2021-07-27,"Tablet","Electronics",9,54
2021-07-28,"Tablet","Electronics",3,154
2021-07-29,"Tablet","Electronics",2,670
2021-07-30,"Tablet","Electronics",6,623
2021-07-31,"Tablet","Electronics",7,134
2021-08-01,"Tablet","Electronics",10,146
2021-08-02,"Tablet","Electronics",10,469
2021-08-03,"Tablet","Electronics",10,834
2021-08-04,"Tablet","Electronics",3,548
2021-08-05,"Tablet","Electronics",8,382
2021-08-06,"Tablet","Electronics",9,328
2021-08-07,"Tablet","Electronics",4,622
2021-08-08,"Tablet","Electronics",1,678
2021-08-09,"Tablet","Electronics",2,584
2021-08-10,"Tablet","Electronics",1,870
2021-08-11,"Tablet","Electronics",10,872
2021-08-12,"Tablet","Electronics",10,81
2021-08-13,"Tablet","Electronics",8,723
2021-08-14,"Tablet","Electronics",9,307
2021-08-15,"Tablet","Electronics",7,186
2021-08-16,"Tablet","Electronics",8,230
2021-08-17,"Tablet","Electronics",4,497
2021-08-18,"Tablet","Electronics",5,591
2021-08-19,"Tablet","Electronics",1,644
2021-08-20,"Tablet","Electronics",9,323
2021-08-21,"Tablet","Electronics",9,270
2021-08-22,"Tablet","Electronics",9,626
2021-08-23,"Tablet","Electronics",8,773
2021-08-24,"Tablet","Electronics",3,541
2021-08-25,"Tablet","Electronics",1,636
2021-08-26,"Tablet","Electronics",1,295
2021-08-27,"Tablet","Electronics",6,847
2021-08-28,"Tablet","Electronics",3,539
2021-08-29,"Tablet","Electronics",3,226
2021-08-30,"Tablet","Electronics",5,988
2021-08-31,"Tablet","Electronics",7,750
2021-09-01,"Tablet","Electronics",6,818
2021-09-02,"Tablet","Electronics",6,833
2021-09-03,"Tablet","Electronics",4,378
2021-09-04,"Tablet","Electronics",4,928
2021-09-05,"Tablet","Electronics",8,607
2021-09-06,"Tablet","Electronics",2,171
2021-09-07,"Tablet","Electronics",8,223
2021-09-08,"Tablet","Electronics",10,483
2021-09-09,"Tablet","Electronics",2,408
2021-09-10,"Tablet","Electronics",5,826
2021-09-11,"Tablet","Electronics",10,279
2021-09-12,"Tablet","Electronics",3,809
2021-09-13,"Tablet","Electronics",8,349
2021-09-14,"Tablet","Electronics",2,59
2021-09-15,"Tablet","Electronics",10,236
2021-09-16,"Tablet","Electronics",9,336
2021-09-17,"Tablet","Electronics",3,351
2021-09-18,"Tablet","Electronics",2,741
2021-09-19,"Tablet","Electronics",6,565
2021-09-20,"Tablet","Electronics",2,341
2021-09-21,"Tablet","Electronics",9,246
2021-09-22,"Tablet","Electronics",8,60
2021-09-23,"Tablet","Electronics",9,859
2021-09-24,"Tablet","Electronics",8,336
2021-09-25,"Tablet","Electronics",3,225
2021-09-26,"Tablet","Electronics",8,644
2021-09-27,"Tablet","Electronics",10,341
2021-09-28,"Tablet","Electronics",10,732
2021-09-29,"Tablet","Electronics",2,773
2021-09-30,"Tablet","Electronics",5,148
2021-10-01,"Tablet","Electronics",10,834
2021-10-02,"Tablet","Electronics",4,941
2021-10-03,"Tablet","Electronics",2,852
2021-10-04,"Tablet","Electronics",9,526
2021-10-05,"Tablet","Electronics",10,519
2021-10-06,"Tablet","Electronics",6,375
2021-10-07,"Tablet","Electronics",3,382
2021-10-08,"Tablet","Electronics",4,800
2021-10-09,"Tablet","Electronics",7,241
2021-10-10,"Tablet","Electronics",8,808
2021-10-11,"Tablet","Electronics",9,310
2021-10-12,"Tablet","Electronics",3,187
2021-10-13,"Tablet","Electronics",10,999
2021-10-14,"Tablet","Electronics",2,190
2021-10-15,"Tablet","Electronics",5,622
2021-10-16,"Tablet","Electronics",3,841
2021-10-17,"Tablet","Electronics",7,926
2021-10-18,"Tablet","Electronics",6,613
2021-10-19,"Tablet","Electronics",2,770
2021-10-20,"Tablet","Electronics",4,124
2021-10-21,"Tablet","Electronics",10,345
2021-10-22,"Tablet","Electronics",5,160
2021-10-23,"Tablet","Electronics",5,987
2021-10-24,"Tablet","Electronics",10,851
2021-10-25,"Tablet","Electronics",1,528
2021-10-26,"Tablet","Electronics",10,145
2021-10-27,"Tablet","Electronics",7,205
2021-10-28,"Tablet","Electronics",3,227
2021-10-29,"Tablet","Electronics",10,138
2021-10-30,"Tablet","Electronics",8,691
2021-10-31,"Tablet","Electronics",2,318
2021-11-01,"Tablet","Electronics",6,475
2021-11-02,"Tablet","Electronics",10,840
2021-11-03,"Tablet","Electronics",5,212
2021-11-04,"Tablet","Electronics",8,76
2021-11-05,"Tablet","Electronics",10,667
2021-11-06,"Tablet","Electronics",6,403
2021-11-07,"Tablet","Electronics",1,669
2021-11-08,"Tablet","Electronics",7,211
2021-11-09,"Tablet","Electronics",9,909
2021-11-10,"Tablet","Electronics",2,666
2021-11-11,"Tablet","Electronics",7,702
2021-11-12,"Tablet","Electronics",6,528
2021-11-13,"Tablet","Electronics",3,977
2021-11-14,"Tablet","Electronics",2,915
2021-11-15,"Tablet","Electronics",2,137
2021-11-16,"Tablet","Electronics",8,299
2021-11-17,"Tablet","Electronics",8,255
2021-11-18,"Tablet","Electronics",5,686
2021-11-19,"Tablet","Electronics",1,862
2021-11-20,"Tablet","Electronics",9,205
2021-11-21,"Tablet","Electronics",2,928
2021-11-22,"Tablet","Electronics",9,787
2021-11-23,"Tablet","Electronics",1,145
2021-11-24,"Tablet","Electronics",6,77
2021-11-25,"Tablet","Electronics",3,393
2021-11-26,"Tablet","Electronics",4,794
2021-11-27,"Tablet","Electronics",5,765
2021-11-28,"Tablet","Electronics",1,245
2021-11-29,"Tablet","Electronics",1,544
2021-11-30,"Tablet","Electronics",1,475
2021-12-01,"Tablet","Electronics",10,968
2021-12-02,"Tablet","Electronics",9,709
2021-12-03,"Tablet","Electronics",2,869
2021-12-04,"Tablet","Electronics",5,367
2021-12-05,"Tablet","Electronics",1,585
2021-12-06,"Tablet","Electronics",10,126
2021-12-07,"Tablet","Electronics",4,828
2021-12-08,"Tablet","Electronics",9,634
2021-12-09,"Tablet","Electronics",5,253
2021-12-10,"Tablet","Electronics",8,857
2021-12-11,"Tablet","Electronics",6,757
2021-12-12,"Tablet","Electronics",5,267
2021-12-13,"Tablet","Electronics",3,967
2021-12-14,"Tablet","Electronics",6,347
2021-12-15,"Tablet","Electronics",8,217
2021-12-16,"Tablet","Electronics",8,998
2021-12-17,"Tablet","Electronics",1,315
2021-12-18,"Tablet","Electronics",10,637
2021-12-19,"Tablet","Electronics",8,567
2021-12-20,"Tablet","Electronics",8,781
2021-12-21,"Tablet","Electronics",8,149
2021-12-22,"Tablet","Electronics",5,312
